ID,Marital_Status,Income,Kidhome,Teenhome,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,Complain
3870,Together,63855,0,0,28,359,35,314,93,116,89,1,7,3,13,4,0
4012,Together,62220,0,1,55,799,12,375,16,12,12,5,7,6,5,6,0
5909,Married,58512,0,1,25,895,10,101,13,0,152,5,3,4,8,8,0
10470,Married,40662,1,0,0,40,2,23,0,4,23,2,2,1,3,4,0
6488,Married,38829,0,1,86,76,0,7,0,0,16,1,3,2,2,5,0
10270,Married,35523,1,0,8,11,5,22,12,5,11,2,3,0,3,7,0
6887,Single,79146,1,1,33,245,16,223,21,43,16,2,8,1,8,6,0
6406,Married,78285,0,0,13,647,107,391,175,67,40,1,6,4,10,3,0
7573,Single,31626,1,0,12,39,1,9,2,1,34,1,2,1,2,7,0
4508,Single,75127,0,0,92,203,35,305,46,17,227,1,2,11,5,1,0
221,Married,48726,0,1,90,138,3,38,4,0,59,3,3,2,4,6,0
5331,Married,74985,0,0,8,587,51,898,247,0,86,1,3,6,7,2,0
1911,Together,67430,0,0,6,595,97,291,127,133,121,1,11,5,12,6,0
20,Married,46891,0,1,91,43,12,23,29,15,61,1,2,1,4,4,0
8786,Married,62058,0,1,52,301,7,74,10,0,58,4,6,1,7,6,0
10582,Married,72063,0,1,3,180,32,348,76,32,90,2,5,2,12,2,0
1915,Married,78939,0,0,57,794,115,243,150,0,205,1,8,5,6,3,0
8897,Single,42720,1,1,9,392,5,91,28,26,112,8,7,3,7,8,0
2371,Married,33622,1,1,22,39,1,22,3,4,12,3,2,0,4,7,0
4303,Together,6835,0,1,76,107,2,12,2,2,12,0,0,0,1,20,0
6825,Together,41452,1,1,86,13,0,3,0,0,0,1,1,0,2,7,0
1072,Single,40760,0,1,64,70,0,17,0,0,6,2,2,1,3,6,0
4964,Together,74250,0,0,90,680,11,392,75,0,0,1,2,11,4,1,0
2461,Single,51124,1,1,79,26,1,11,0,1,4,2,1,0,3,3,0
10736,Single,72258,0,1,28,522,0,522,227,120,134,2,6,9,5,2,0
3194,Single,71466,0,0,86,412,12,546,78,182,0,1,4,4,10,1,0
10839,Together,36283,1,1,42,6,5,5,8,0,5,2,1,0,3,4,0
49,Single,20587,1,0,39,2,3,6,4,1,9,1,1,1,2,7,0
4290,Married,30467,1,0,8,1,3,8,2,5,5,1,1,0,2,7,0
10219,Together,31590,1,0,40,6,2,15,6,6,3,1,1,0,3,8,0
4211,Married,20425,1,0,5,4,12,5,3,16,17,2,2,0,3,7,0
1135,Together,17144,1,1,96,18,2,19,0,2,6,5,3,0,4,7,0
6299,Divorced,42564,0,1,28,324,48,186,39,18,198,6,6,8,4,7,0
10846,Married,43783,1,0,22,327,9,125,25,4,139,6,7,1,8,7,0
347,Divorced,40780,0,1,30,229,27,71,13,3,34,4,7,1,5,9,0
6543,Together,62847,0,0,45,521,168,706,80,76,61,1,3,6,4,2,0
10446,Married,82017,0,0,58,184,23,446,30,23,23,1,5,4,7,2,0
3479,Single,16813,0,0,49,4,8,11,12,2,13,1,2,0,3,7,0
11075,Married,51267,1,1,37,183,2,64,7,2,12,4,3,3,5,4,0
4442,Single,46524,0,1,70,31,19,35,26,14,52,2,1,1,5,3,0
199,Single,45183,0,0,33,219,3,60,12,9,12,1,4,1,7,7,0
6722,Married,70421,0,1,98,479,28,136,75,14,35,3,10,3,7,6,0
796,Divorced,60161,0,1,17,584,44,212,46,8,177,3,11,4,8,8,0
3749,Together,73926,0,0,54,627,91,597,159,91,15,1,6,5,12,3,0
8523,Married,19329,1,0,39,24,1,16,12,2,5,3,4,0,3,8,0
310,Married,61872,0,1,81,330,5,159,36,27,16,4,4,4,9,4,0
236,Married,34838,1,1,62,28,23,29,29,14,47,3,2,1,4,6,0
9930,Single,82716,0,0,8,606,148,228,15,148,22,1,6,8,13,2,0
3483,Married,48192,0,0,76,1039,43,204,153,58,29,3,2,8,12,8,0
4599,Married,49681,0,2,66,411,0,26,0,0,21,6,7,1,7,7,0
7326,Married,56850,0,1,83,34,1,19,2,7,0,1,1,1,3,2,0
7352,Married,55267,0,1,28,161,28,136,32,3,45,4,3,4,6,3,0
2350,Married,59666,1,1,87,623,53,178,23,17,133,7,3,2,8,8,0
9145,Single,72504,0,1,43,604,26,470,123,161,94,2,5,9,6,2,0
2964,Married,26872,0,0,0,3,10,8,3,16,32,1,1,1,2,6,0
5585,Single,21359,1,0,1,12,2,17,6,1,10,2,2,0,3,8,0
9687,Single,73170,0,0,1,184,174,256,50,30,32,1,5,4,6,2,0
3732,Married,52750,0,1,72,393,0,239,90,69,69,6,5,7,9,4,0
6303,Together,91820,0,0,72,410,73,747,76,161,30,0,5,5,12,1,0
11176,Together,65968,0,1,12,376,9,83,19,4,4,2,5,4,7,3,0
2986,Married,30772,1,1,89,7,2,4,2,1,4,1,1,0,2,6,0
7462,Single,22507,0,0,67,68,0,226,51,157,68,3,10,2,4,9,0
3900,Married,65685,0,1,54,642,14,49,0,7,57,1,9,2,9,5,0
7034,Married,25804,1,0,34,8,7,9,13,6,12,2,2,0,3,8,0
9493,Single,76412,0,0,15,840,53,804,23,71,17,1,5,4,8,3,0
1143,Married,22063,1,0,43,7,10,13,3,11,11,2,2,0,3,7,0
1,Single,57091,0,0,0,464,5,64,7,0,37,1,7,3,7,5,0
3855,Married,22419,0,0,74,30,3,47,19,21,42,1,3,2,2,8,0
5536,Together,87771,0,1,61,1492,38,287,50,57,33,1,5,10,4,6,0
5989,Divorced,78353,0,1,51,752,122,476,39,153,34,1,10,2,11,8,0
9499,Married,93404,1,2,97,1279,15,287,20,0,15,3,3,4,7,5,0
6768,Divorced,37859,1,2,75,22,1,8,2,1,2,2,1,0,3,8,0
6646,Together,16529,1,0,23,3,0,5,13,0,1,1,1,0,3,6,0
4887,Divorced,55412,1,1,65,10,5,28,11,1,8,1,2,0,3,5,0
8560,Single,48789,0,0,94,351,16,156,7,5,145,1,6,4,7,6,0
3321,Together,56575,0,2,42,421,5,90,0,16,10,3,7,3,7,5,0
11003,Together,25130,1,0,10,2,5,7,0,18,18,2,2,0,3,7,0
10402,Married,35441,1,1,94,25,1,9,2,1,1,2,1,0,3,8,0
9904,Married,71391,0,1,50,336,123,274,46,123,141,5,6,5,12,3,0
6141,Single,49494,1,0,46,191,9,97,0,6,82,2,6,1,5,7,0
5687,Divorced,81702,0,0,98,563,50,774,28,31,187,1,7,7,12,3,0
10856,Single,45889,0,1,42,31,0,6,0,1,8,1,1,0,3,6,0
5121,Single,56628,0,1,30,479,5,82,7,17,171,2,7,6,5,5,0
4186,Together,34026,1,1,11,18,6,15,12,8,17,3,2,1,3,5,0
368,Married,40049,0,1,61,91,65,52,10,44,28,3,3,2,6,5,0
3312,Single,34176,1,0,12,5,7,24,19,14,20,4,3,0,4,6,0
11121,Married,19419,1,0,76,2,14,28,16,3,7,4,4,0,3,9,0
5332,Married,82504,0,0,2,362,50,431,134,35,54,1,3,6,7,1,0
5848,Together,81205,0,0,43,724,74,929,97,55,130,1,5,6,7,2,0
10343,Single,61618,0,0,27,605,91,399,0,45,205,2,3,6,8,3,0
5935,Single,55284,0,1,60,547,7,140,0,7,63,3,7,5,8,5,0
2895,Single,49980,0,1,79,104,1,54,13,9,14,2,3,1,5,5,0
10262,Married,15072,2,0,96,8,2,15,0,10,18,4,3,1,3,5,0
7848,Single,49166,0,1,17,224,2,25,7,0,110,2,5,3,3,6,0
9477,Married,65324,0,1,0,384,0,102,21,32,5,3,6,2,9,4,0
4856,Married,82347,0,0,38,556,54,845,202,133,63,1,7,7,10,3,0
7186,Together,30843,1,1,43,24,0,2,0,0,9,2,1,1,2,5,0
5794,Married,46374,0,1,1,408,0,21,0,0,17,3,7,1,7,8,0
1456,Single,60474,0,1,25,265,199,303,234,9,170,7,10,2,12,7,0
4877,Married,38576,0,1,2,34,0,7,0,0,0,1,1,0,3,7,0
425,Married,55357,2,0,66,374,64,116,84,25,64,3,6,2,11,5,0
3007,Together,37758,1,1,49,27,2,10,0,0,1,2,1,0,3,8,0
1031,Married,85710,0,0,5,600,20,350,29,30,33,1,6,9,10,2,0
4297,Together,23228,1,0,71,13,2,18,6,1,0,2,2,0,3,8,0
807,Together,44602,1,1,35,167,2,89,0,0,34,6,6,1,4,8,0
9553,Married,7500,0,0,94,0,2,3,4,1,5,1,0,0,3,6,0
4271,Together,38683,1,0,80,46,35,69,84,41,66,6,4,1,6,7,0
4120,Single,49514,1,0,61,88,39,78,58,13,93,2,6,1,4,7,0
2036,Together,57906,0,1,29,243,11,119,10,3,15,3,4,2,8,4,0
115,Single,43456,0,1,0,275,11,68,25,7,7,3,5,1,8,5,0
4259,Single,19485,2,0,80,6,0,4,0,0,0,1,1,0,2,7,0
8687,Together,53172,0,1,54,121,62,90,68,20,125,3,2,3,8,3,0
2447,Together,30545,1,0,71,4,12,15,19,7,12,2,2,0,3,7,0
10140,Together,70123,0,0,27,1308,0,396,23,0,0,1,5,7,4,3,0
9353,Single,62450,0,1,61,515,47,267,62,66,38,2,5,5,4,3,0
3623,Together,21675,1,0,55,4,0,16,17,4,4,3,4,0,3,7,0
738,Single,42395,1,1,35,48,13,57,24,15,25,4,3,1,4,7,0
7631,Together,61346,1,0,34,562,58,168,43,16,142,1,5,7,10,3,0
4789,Together,80812,0,0,95,769,22,500,210,143,33,1,4,8,5,2,0
773,Divorced,42835,1,1,64,379,4,93,12,9,98,7,6,6,4,6,0
10602,Married,39922,1,0,30,29,12,59,19,1,36,2,3,0,4,8,0
1446,Single,86424,0,0,12,387,68,569,89,45,68,1,6,9,12,1,0
3270,Together,17117,1,0,96,12,23,38,30,18,7,4,3,1,3,9,0
8443,Single,24762,1,0,16,6,10,12,3,15,40,3,3,1,2,8,0
9653,Married,35797,0,1,16,27,1,14,4,1,21,2,2,0,3,8,0
8916,Divorced,36627,2,0,78,9,1,5,0,0,1,1,0,0,3,5,0
8017,Married,51111,1,1,83,22,0,19,6,5,3,2,2,0,3,6,0
5830,Single,86857,0,0,96,899,102,838,133,102,40,1,5,6,10,2,0
4597,Together,82072,0,0,67,889,55,685,168,92,129,1,3,2,13,1,0
7023,Single,46231,2,1,87,189,2,55,0,5,12,4,6,1,4,9,0
8086,Married,42243,1,1,34,48,0,2,0,0,5,2,2,0,3,7,0
8825,Together,51195,1,1,46,230,14,156,82,24,58,8,9,2,5,8,0
2930,Single,68092,0,0,7,852,60,207,78,36,48,2,2,6,10,5,0
1928,Married,31814,1,0,73,35,3,20,4,1,20,2,2,0,3,9,0
10925,Married,76630,0,0,93,255,31,446,40,56,175,1,3,10,11,1,0
9960,Single,26868,1,0,52,0,0,1,8,3,2,1,1,0,2,7,0
8800,Divorced,48948,0,0,53,437,8,206,160,49,42,2,7,10,5,6,0
9224,Single,55260,0,1,81,825,8,53,11,0,242,2,8,10,5,6,0
5519,Together,64090,0,1,8,316,58,161,76,51,135,1,6,9,4,5,0
5046,Divorced,78331,0,1,97,756,138,354,160,169,61,2,10,6,7,4,0
7037,Married,37087,1,0,50,194,55,134,15,0,3,3,4,2,8,6,0
905,Divorced,21846,1,0,38,7,17,18,6,10,26,4,4,0,3,8,0
8624,Married,81320,0,0,61,183,33,493,59,103,57,1,4,3,10,2,0
8945,Divorced,54137,0,1,46,171,0,11,0,1,20,2,4,1,4,6,0
6445,Together,66825,0,0,73,243,101,405,29,40,40,1,4,5,6,2,0
2727,Together,57100,0,0,19,181,21,69,39,3,96,1,3,3,6,3,0
6404,Together,58917,1,2,10,151,7,89,0,7,28,5,4,1,6,5,0
11074,Single,85072,0,0,94,494,92,391,194,11,241,1,3,4,10,0,0
10150,Single,86429,0,0,10,464,28,873,29,18,37,0,7,4,7,2,0
6534,Together,47889,1,0,94,29,0,29,0,5,4,1,2,0,3,5,0
9485,Married,45921,0,0,23,102,9,49,24,3,12,1,2,1,6,4,0
7053,Single,78420,0,0,75,604,28,674,91,28,28,1,3,10,8,1,0
4654,Together,75114,0,0,40,571,12,523,63,60,24,1,3,10,5,2,0
1048,Married,35641,1,0,11,63,3,67,8,9,28,2,3,1,4,7,0
10619,Single,95529,0,0,29,770,29,890,250,27,24,1,7,3,7,3,0
9308,Married,62820,0,0,51,398,61,265,138,61,53,1,3,4,6,1,0
10505,Together,73113,0,0,86,741,19,154,50,9,28,1,3,4,7,2,0
8362,Married,84169,0,0,9,1478,19,403,0,19,0,1,7,6,6,3,0
2625,Single,42607,0,1,30,156,29,56,30,32,47,2,3,2,7,3,0
4637,Single,74637,0,0,73,960,64,464,146,0,16,1,6,9,9,3,0
9972,Together,46015,1,1,25,38,0,2,0,0,6,1,1,0,3,7,0
4483,Single,72354,0,0,67,315,26,473,220,12,182,1,2,10,6,1,0
4487,Single,39858,1,0,67,15,20,25,2,7,26,1,2,0,4,6,0
4988,Married,34469,1,1,58,19,6,20,0,5,12,3,1,1,4,4,0
8931,Together,83033,1,0,82,812,99,431,237,149,33,1,11,4,10,5,0
5871,Together,24401,0,0,98,73,28,217,10,24,115,3,6,1,6,8,0
2008,Married,77583,0,0,93,372,23,384,250,12,108,1,4,5,9,2,0
3139,Single,74116,0,0,53,871,111,704,145,55,166,1,4,4,10,2,0
10037,Single,74293,0,0,66,375,152,335,93,91,81,1,5,4,6,2,0
10673,Married,68397,0,1,6,760,80,466,17,13,80,1,6,9,5,3,0
5303,Together,79632,0,0,42,471,0,510,99,21,12,1,6,4,9,2,0
538,Single,46107,1,0,78,31,9,27,16,9,33,1,1,1,4,3,0
7922,Single,64950,0,1,29,819,0,72,12,0,63,2,11,2,10,7,0
5692,Married,25443,1,0,82,1,4,3,8,9,7,1,1,0,3,8,0
4843,Single,75127,0,0,92,203,35,305,46,17,227,1,2,11,5,1,0
6383,Together,32892,1,0,78,26,0,15,2,1,2,2,3,0,3,8,0
1628,Together,71796,0,0,54,354,21,311,167,75,32,1,9,3,4,4,0
1204,Married,67536,0,1,45,1253,0,447,23,71,35,3,11,5,11,8,0
3673,Single,55239,0,1,59,371,17,238,23,24,106,3,7,5,11,5,0
760,Divorced,60554,1,0,8,588,7,76,110,15,15,2,8,4,9,6,0
8957,Single,64831,1,1,51,480,86,249,75,86,144,8,6,3,5,6,0
4128,Together,56067,0,1,51,517,12,54,16,6,120,2,7,4,7,5,0
6810,Divorced,82025,0,0,76,267,98,606,48,70,98,1,3,2,6,1,0
5386,Together,94384,0,0,62,1111,24,790,160,45,172,0,5,8,5,2,0
8700,Single,14906,0,0,86,7,7,14,7,16,15,3,2,1,3,7,0
3202,Married,51563,0,0,60,1166,0,48,0,0,36,1,4,4,10,8,0
1328,Married,57937,0,1,56,261,42,144,55,48,133,3,4,4,9,3,0
8405,Divorced,68274,1,1,83,135,25,51,23,25,46,2,4,2,5,3,0
6515,Together,39771,1,0,92,6,2,18,2,8,14,1,2,0,3,4,0
2882,Divorced,67893,0,1,31,711,28,142,49,18,47,2,3,2,9,8,0
7574,Together,27922,1,0,80,11,0,13,2,4,11,1,2,0,3,4,0
6387,Together,52190,1,1,39,42,0,17,0,0,18,3,2,1,3,5,0
5320,Divorced,44051,1,1,20,79,7,58,6,3,18,4,3,1,4,6,0
5048,Single,42767,2,0,53,20,6,43,19,5,38,1,3,1,2,8,0
8146,Together,46106,1,1,84,30,0,8,2,0,14,1,1,1,2,6,0
10031,Married,16927,1,1,50,20,2,23,3,1,4,5,3,0,4,8,0
5748,Married,59754,0,1,96,115,27,44,4,146,139,3,5,2,6,5,0
2134,Single,53700,0,1,94,263,5,233,69,41,83,4,5,5,8,5,0
1523,Married,59041,1,1,25,69,2,15,2,2,6,2,2,0,4,5,0
9665,Divorced,54237,0,1,48,267,3,30,4,0,57,4,5,2,5,6,0
4640,Divorced,70647,0,1,65,561,85,171,25,123,114,2,4,7,13,2,0
3635,Single,52597,0,1,69,492,0,37,7,0,42,3,6,3,8,5,0
3547,Together,41021,1,0,12,14,7,9,6,16,12,2,2,0,3,6,0
2456,Married,40233,0,1,84,80,4,46,0,17,2,5,2,1,5,6,0
5633,Married,50183,1,1,47,97,12,84,13,10,15,7,3,1,6,5,0
7801,Together,54753,0,1,87,197,107,227,7,59,131,3,5,2,11,4,0
10489,Married,92955,0,0,35,693,21,925,31,24,84,1,6,7,9,2,0
7011,Married,33471,1,0,47,43,2,27,0,9,12,3,3,0,4,7,0
2620,Married,34596,1,0,48,14,0,2,0,0,7,1,1,0,2,8,0
3933,Together,44010,1,0,46,186,36,234,86,72,48,6,10,2,6,9,0
10981,Married,84219,0,0,27,434,137,400,45,137,45,1,3,4,10,1,0
1734,Together,40706,2,1,37,59,0,11,4,2,5,4,3,0,4,7,0
10995,Married,15716,1,0,8,16,5,30,8,7,26,3,3,0,4,8,1
6357,Divorced,59052,0,1,29,230,35,75,63,57,31,3,7,1,7,5,0
9209,Together,80573,0,0,85,829,138,430,60,92,15,1,4,6,13,2,0
10286,Married,83715,0,0,2,318,8,407,150,35,8,1,2,8,13,0,0
2611,Together,82576,0,0,66,1206,55,445,168,18,18,1,2,4,12,1,0
1600,Married,56962,2,1,60,292,3,77,10,3,26,7,6,3,5,7,0
3308,Married,35704,1,1,54,30,9,12,2,11,30,3,2,0,4,4,0
5407,Together,53103,0,1,70,729,17,133,11,0,195,5,10,6,7,7,0
3955,Divorced,4861,0,0,20,2,1,1,1,0,1,0,0,0,0,14,0
6634,Divorced,33462,1,0,78,22,3,18,0,0,11,1,2,0,3,7,0
3056,Divorced,63693,0,1,63,587,43,337,42,87,54,3,11,6,9,6,0
5718,Married,80763,0,0,17,674,168,108,192,42,231,1,5,11,6,3,0
6872,Married,65352,0,1,43,284,3,84,4,7,23,2,4,2,8,4,0
8164,Married,82170,0,0,13,1023,93,651,49,55,37,1,5,6,7,2,0
4580,Married,75759,0,0,46,1394,22,708,89,91,182,1,9,7,9,5,0
9305,Single,79689,0,0,65,311,26,640,180,37,121,1,4,9,13,2,0
8545,Divorced,85683,0,0,6,1296,17,311,45,69,51,1,2,4,10,1,0
9850,Married,24884,1,0,32,3,6,7,0,0,3,1,0,0,3,7,0
7378,Together,42021,1,0,34,393,5,136,7,5,27,5,10,1,6,9,0
7646,Single,64449,1,0,70,218,63,282,137,35,70,4,5,3,12,4,0
1640,Divorced,64587,1,1,49,66,0,16,0,6,20,2,1,1,4,3,0
5184,Single,34824,0,0,65,4,2,11,2,0,4,1,1,0,2,6,0
8492,Together,75437,0,0,25,795,0,545,95,58,0,1,8,4,10,6,0
11188,Together,26091,1,1,84,15,10,19,8,17,20,3,2,1,3,5,0
1212,Married,52845,1,0,7,384,25,292,130,41,64,3,8,8,6,6,0
9097,Divorced,46086,0,1,34,244,8,32,7,2,50,4,3,1,8,4,0
7962,Single,95169,0,0,1,1285,21,449,106,20,20,1,4,3,4,1,0
9984,Married,56337,1,1,25,349,16,144,28,5,182,5,8,5,4,8,0
5527,Together,22434,1,0,25,4,12,11,3,13,15,2,2,0,3,8,0
6374,Married,36930,0,1,50,223,2,31,0,2,39,5,5,2,4,8,0
7453,Single,36130,0,1,46,157,43,127,68,56,37,6,3,8,4,4,0
8952,Married,65569,0,1,96,397,46,288,20,38,70,2,6,5,10,3,0
241,Together,83844,0,0,57,901,31,345,75,31,191,1,4,4,11,1,0
8975,Married,19514,1,1,47,14,3,21,2,1,28,4,3,1,2,8,0
6119,Single,36736,1,1,52,10,0,3,0,0,4,1,1,0,2,6,0
5236,Together,77568,0,1,30,1230,0,396,232,178,158,1,10,2,8,5,0
5723,Together,49187,0,1,63,81,1,31,2,1,0,1,1,1,5,2,0
1710,Single,30168,1,0,51,154,20,66,0,12,27,7,6,1,4,9,0
1970,Together,34053,0,1,14,63,0,21,7,0,12,1,3,0,3,8,0
5313,Married,38196,1,1,20,30,0,11,0,0,3,3,2,0,4,5,0
10634,Married,59412,0,0,56,90,67,165,30,43,11,1,4,2,8,3,0
7010,Married,70924,0,0,41,635,114,254,132,152,76,1,6,6,7,3,0
8562,Together,54165,0,0,72,127,4,73,15,6,11,1,2,1,7,2,0
3158,Married,32300,1,0,1,13,3,6,6,5,6,1,1,0,3,8,0
4436,Single,20180,0,0,27,18,42,24,15,20,18,1,2,1,4,7,0
5287,Married,34961,1,0,77,45,2,26,4,1,1,3,3,1,3,7,0
2445,Together,28440,1,0,87,38,1,24,0,0,0,1,2,0,3,8,0
6059,Together,64504,1,2,81,986,36,168,16,0,108,7,11,3,4,7,0
4550,Together,33564,0,1,51,61,0,3,0,0,7,1,1,1,3,5,0
4240,Married,17345,1,0,79,4,9,16,17,0,12,2,2,1,2,8,0
8911,Married,56320,0,1,11,201,53,172,116,77,83,3,5,4,9,4,0
3706,Single,28647,1,0,54,19,8,29,0,12,26,1,2,2,2,7,0
3628,Single,15038,1,0,93,4,8,11,19,12,26,2,2,1,2,9,0
10175,Divorced,32173,0,1,0,18,0,2,0,0,2,1,1,0,3,4,0
8985,Together,68316,0,1,54,806,80,161,120,11,33,5,10,7,10,6,0
5204,Together,74538,0,0,21,380,98,733,110,112,28,1,8,8,5,3,0
9220,Single,91700,0,0,58,576,172,961,125,115,19,1,8,6,5,3,0
9888,Together,68695,0,0,3,458,81,356,106,50,40,1,4,4,7,2,0
5263,Married,31056,1,0,99,5,10,13,3,8,16,1,1,0,3,8,0
1020,Married,79593,0,0,70,350,60,568,110,133,145,1,5,6,7,2,0
9503,Single,28071,0,0,65,39,33,130,41,26,44,2,5,1,5,8,0
10613,Together,37334,1,1,44,26,1,16,2,2,15,4,3,0,4,4,0
67,Single,46423,1,1,6,68,0,16,0,0,8,3,2,0,4,7,0
6019,Married,37126,1,0,9,45,3,9,4,4,7,1,1,2,2,6,0
5863,Married,47703,0,1,95,359,0,134,13,26,123,4,6,3,8,5,0
3717,Married,61180,0,1,70,403,24,29,6,24,218,2,5,5,6,3,0
6730,Married,38998,1,1,92,34,1,14,0,0,5,3,2,0,3,8,1
4998,Together,76081,0,0,85,292,30,415,63,33,200,1,4,5,4,2,0
6287,Together,34728,1,0,2,14,0,16,0,0,6,1,1,1,2,6,0
5985,Single,33168,0,1,0,80,1,37,0,1,3,3,2,1,4,7,0
4754,Married,33585,0,1,91,30,11,33,13,6,29,1,2,0,4,4,0
4002,Married,77037,0,1,3,463,96,333,168,53,10,1,7,7,12,3,0
8870,Together,35196,1,0,68,75,12,141,43,39,187,6,6,1,5,8,0
966,Married,44529,0,1,98,538,13,91,17,6,26,6,6,2,11,5,0
4767,Married,70924,0,0,41,635,114,254,132,152,76,1,6,6,7,3,0
9725,Together,28764,1,1,16,8,0,3,0,0,1,1,1,0,2,8,0
4475,Married,69098,0,0,82,1315,22,780,145,0,178,1,7,8,9,5,0
5740,Divorced,25959,1,1,1,4,2,12,7,5,26,2,1,2,2,6,0
5731,Married,27100,1,0,64,12,0,13,2,0,10,1,1,0,3,7,0
7290,Single,70596,0,0,68,347,44,534,17,0,26,1,3,5,12,2,0
3846,Married,42557,0,1,98,192,5,53,0,5,15,4,6,1,4,8,0
8104,Married,53312,0,0,32,241,0,12,0,0,25,1,5,1,5,7,0
4507,Single,72228,0,0,87,631,28,491,30,14,56,1,6,7,8,3,0
11013,Together,67605,0,0,84,336,28,282,184,54,54,1,2,8,6,1,0
4491,Married,62845,1,1,3,1099,0,45,0,0,34,11,3,4,10,8,0
3759,Together,65196,0,2,34,743,19,181,12,0,200,2,7,6,11,5,0
1162,Single,42000,0,0,23,124,83,267,85,59,35,2,5,2,11,5,0
2055,Divorced,35860,1,1,37,15,0,8,4,2,20,2,1,1,2,5,0
10766,Married,65526,0,1,22,397,19,69,12,0,9,1,4,4,8,2,0
4415,Married,16860,1,1,19,10,4,4,3,3,14,3,1,1,3,7,0
3005,Single,83528,0,0,7,530,117,678,134,44,147,1,4,10,8,1,0
2223,Divorced,64176,0,1,52,1215,33,249,64,116,149,8,8,9,8,6,0
4817,Divorced,22304,0,0,91,3,2,7,0,4,2,1,1,0,2,8,0
2875,Married,67023,0,0,93,444,44,382,11,8,17,1,3,7,13,2,1
10536,Together,32892,1,0,78,26,0,15,2,1,2,2,3,0,3,8,0
11112,Together,70713,0,1,23,736,114,279,82,76,190,6,5,6,8,3,0
3807,Together,59925,0,1,83,473,21,176,19,21,56,3,9,2,9,6,0
9197,Married,39722,0,1,92,32,0,5,2,0,8,2,2,0,3,5,0
10832,Together,46610,0,0,4,288,10,30,4,10,125,1,6,1,6,6,0
6421,Together,88347,0,0,32,1050,178,555,77,138,118,1,4,7,9,1,0
4207,Married,87171,0,0,27,1001,44,107,58,44,44,1,6,7,11,2,0
577,Together,26907,1,1,10,9,1,7,0,3,2,2,1,0,3,7,0
10855,Single,50014,1,0,9,234,14,77,19,10,42,2,4,1,8,5,0
3081,Married,41014,1,0,65,7,2,6,2,0,3,1,1,0,2,7,0
3535,Single,66294,0,0,68,251,108,334,65,92,117,1,4,3,5,2,0
247,Married,36715,1,0,16,172,10,125,21,13,16,6,7,2,4,9,0
8707,Married,79456,0,0,12,565,42,548,64,83,99,1,5,6,4,3,0
9523,Together,40479,1,0,95,5,0,8,2,0,0,1,0,0,3,4,0
6072,Single,75345,0,0,16,918,57,842,99,38,133,1,5,8,6,3,0
6295,Married,54233,0,1,46,652,8,158,21,0,142,4,11,6,5,8,0
10914,Single,24163,1,1,3,4,1,7,2,1,2,2,1,0,3,4,0
1509,Together,84460,0,0,80,152,27,103,106,54,81,0,9,9,4,5,0
5577,Together,43776,1,0,77,8,0,9,2,1,3,1,1,0,2,6,0
7348,Single,71691,0,0,0,336,130,411,240,32,43,1,4,7,5,2,0
1127,Married,85844,0,0,62,938,19,843,25,95,38,1,6,6,7,2,0
1833,Single,39190,1,0,91,68,8,18,19,8,12,2,2,1,4,5,0
4944,Together,71367,0,0,24,227,23,389,42,21,75,1,4,5,7,2,0
9080,Single,38578,1,1,2,38,4,22,3,3,3,3,3,0,3,8,0
6466,Married,57236,1,1,22,105,0,9,2,1,4,3,2,1,4,3,0
9964,Single,61825,0,1,56,162,50,100,55,30,27,1,4,2,8,4,0
4790,Divorced,79803,0,1,54,574,8,216,21,16,33,1,4,3,5,1,0
10245,Single,80910,0,0,71,160,80,369,67,39,41,1,3,3,8,1,0
1109,Together,27590,1,0,38,6,0,5,0,0,1,1,1,0,2,7,0
6001,Married,56775,0,1,62,614,35,160,58,35,35,2,5,8,10,5,0
5538,Divorced,83829,0,0,78,897,161,430,186,161,27,0,4,7,6,1,0
10552,Married,54210,0,1,18,70,54,109,80,9,45,2,4,1,7,5,0
1545,Married,38508,1,0,95,120,19,206,25,19,54,6,7,2,5,8,0
7409,Together,53187,1,0,66,211,2,30,7,7,10,2,4,1,6,5,0
4444,Married,30023,1,0,28,11,0,16,7,6,21,1,2,0,3,8,0
146,Single,76045,0,0,78,760,53,400,17,93,0,1,4,5,11,2,0
6271,Married,50870,0,1,13,53,0,8,0,0,2,1,2,0,3,5,0
10065,Married,15315,0,0,27,7,4,13,15,8,17,2,2,0,4,5,0
4741,Married,65463,1,0,17,391,32,70,21,32,16,2,6,2,9,5,0
246,Married,66480,1,1,71,199,9,57,20,21,6,7,4,1,7,4,0
375,Divorced,76773,0,0,79,516,56,449,86,33,16,1,2,2,11,1,0
1524,Single,81698,0,0,1,709,45,115,30,160,45,1,8,2,5,5,0
10022,Single,54466,1,1,78,12,0,4,0,0,0,1,1,0,2,5,0
7451,Single,98777,0,0,23,1000,19,711,125,115,38,0,4,6,9,1,0
11010,Single,16269,1,0,75,19,3,18,3,1,0,3,3,0,3,8,0
4356,Together,71819,0,1,70,1224,28,140,0,14,168,3,3,3,5,6,0
3885,Married,33569,1,0,10,16,2,18,3,0,24,1,1,1,2,8,0
1175,Married,36262,0,0,24,88,39,54,64,28,153,1,3,5,3,6,0
